number,stateCode,state,townCode,town,localCode,local
1,20,OAXACA,501,SANTIAGO YUCUYACHI,0001,SANTIAGO YUCUYACHI
1,20,OAXACA,506,SANTO DOMINGO ALBARRADAS,0001,SANTO DOMINGO ALBARRADAS
1,20,OAXACA,509,SANTO DOMINGO DE MORELOS,0001,SANTO DOMINGO DE MORELOS
1,20,OAXACA,510,SANTO DOMINGO IXCATLÁN,0001,SANTO DOMINGO IXCATLÁN
1,20,OAXACA,517,SANTO DOMINGO TEPUXTEPEC,0001,SANTO DOMINGO TEPUXTEPEC
1,20,OAXACA,518,SANTO DOMINGO TLATAYÁPAM,0001,SANTO DOMINGO TLATAYÁPAM
1,20,OAXACA,522,SANTO DOMINGO XAGACÍA,0001,SANTO DOMINGO XAGACÍA
1,20,OAXACA,524,SANTO DOMINGO YODOHINO,0001,SANTO DOMINGO YODOHINO
1,20,OAXACA,528,SANTOS REYES TEPEJILLO,0001,SANTOS REYES TEPEJILLO
1,20,OAXACA,534,SAN VICENTE COATLÁN,0001,SAN VICENTE COATLÁN
1,20,OAXACA,536,SAN VICENTE NUÑÚ,0001,SAN VICENTE NUÑÚ
1,20,OAXACA,541,TANETZE DE ZARAGOZA,0001,TANETZE DE ZARAGOZA
1,20,OAXACA,555,TRINIDAD ZAACHILA,0001,TRINIDAD ZAACHILA
1,20,OAXACA,564,YUTANDUCHI DE GUERRERO,0001,YUTANDUCHI DE GUERRERO
1,20,OAXACA,569,SANTA INÉS DE ZARAGOZA,0001,SANTA INÉS DE ZARAGOZA
1,21,PUEBLA,006,AHUACATLÁN,0005,TLACOTEPEC (SAN MATEO)
1,21,PUEBLA,030,COATEPEC,0001,COATEPEC
1,21,PUEBLA,042,CUAYUCA DE ANDRADE,0001,SAN PEDRO CUAYUCA
1,21,PUEBLA,058,CHILCHOTLA,0007,FRANCISCO I. MADERO
1,21,PUEBLA,081,IXCAMILPA DE GUERRERO,0001,IXCAMILPA
1,21,PUEBLA,083,IXTACAMAXTITLÁN,0001,IXTACAMAXTITLÁN
1,21,PUEBLA,103,NICOLÁS BRAVO,0001,NICOLÁS BRAVO
1,21,PUEBLA,114,PUEBLA,0488,GALAXIA LA CALERA
1,21,PUEBLA,121,SAN DIEGO LA MESA TOCHIMILTZINGO,0001,TOCHIMILTZINGO
1,21,PUEBLA,143,SAN SALVADOR EL VERDE,0001,SAN SALVADOR EL VERDE
1,21,PUEBLA,165,TEPEMAXALCO,0001,SAN FELIPE TEPEMAXALCO
1,21,PUEBLA,167,TEPETZINTLA,0001,TEPETZINTLA
1,21,PUEBLA,193,TZICATLACOYAN,0001,TZICATLACOYAN
1,21,PUEBLA,217,ZOQUITLÁN,0010,XITLAMA
1,22,QUERÉTARO                               ,008,HUIMILPAN,0017,LAGUNILLAS
1,22,QUERÉTARO                               ,008,HUIMILPAN,0037,EL VEGIL
1,22,QUERÉTARO                               ,010,LANDA DE MATAMOROS,0001,LANDA DE MATAMOROS
1,22,QUERÉTARO                               ,011,EL MARQUÉS,7018,LOCALIDAD ECONÓMICA
1,22,QUERÉTARO                               ,012,PEDRO ESCOBEDO,0013,ESCOLÁSTICAS
1,22,QUERÉTARO                               ,014,QUERÉTARO,0075,PIE DE GALLO
1,22,QUERÉTARO                               ,016,SAN JUAN DEL RÍO,0002,ARCILA
1,22,QUERÉTARO                               ,016,SAN JUAN DEL RÍO,0024,GALINDO (SAN JOSÉ GALINDO)
1,23,QUINTANA ROO,003,ISLA MUJERES,0286,ZONA URBANA EJIDO ISLA MUJERES
1,23,QUINTANA ROO,004,OTHÓN P. BLANCO,0124,ÁLVARO OBREGÓN
1,23,QUINTANA ROO,009,TULUM,0005,AKUMAL
1,24,SAN LUIS POTOSÍ        ,018,HUEHUETLÁN,0001,HUEHUETLÁN
1,24,SAN LUIS POTOSÍ        ,021,MEXQUITIC DE CARMONA,0071,SAN MARCOS (SAN MARCOS CARMONA)
1,24,SAN LUIS POTOSÍ        ,040,TAMUÍN,0086,LAS PALMAS
1,24,SAN LUIS POTOSÍ        ,047,VILLA DE GUADALUPE,0001,VILLA DE GUADALUPE
1,25,SINALOA,001,AHOME,0088,BENITO JUÁREZ
1,25,SINALOA,001,AHOME,0174,LOUISIANA
1,25,SINALOA,001,AHOME,0199,PLAN DE SAN LUIS
1,25,SINALOA,001,AHOME,0703,CINCO DE MAYO
1,25,SINALOA,001,AHOME,0801,CAMPO LA ARROCERA
1,25,SINALOA,001,AHOME,0947,PUEBLO NUEVO LUIS ECHEVERRÍA
1,25,SINALOA,006,CULIACÁN,0556,EL PINOLE
1,25,SINALOA,006,CULIACÁN,0884,EJIDO LOS HUIZACHES
1,25,SINALOA,006,CULIACÁN,0890,ARGENTINA DOS
1,25,SINALOA,006,CULIACÁN,0933,EJIDO EL QUEMADITO
1,25,SINALOA,006,CULIACÁN,1152,CAMPO EL HUARACHE
1,25,SINALOA,006,CULIACÁN,2073,EJIDO CANÁN
1,25,SINALOA,006,CULIACÁN,2518,EL RANCHITO
1,25,SINALOA,006,CULIACÁN,3141,BACHIGUALATITO
1,25,SINALOA,006,CULIACÁN,3292,UNIÓN ANTORCHISTA
1,25,SINALOA,011,GUASAVE,0037,EMILIO PORTES GIL (AGUA BLANCA)
1,25,SINALOA,011,GUASAVE,0066,CAIMANERO
1,25,SINALOA,011,GUASAVE,0074,EJIDO TREINTA Y OCHITO
1,25,SINALOA,011,GUASAVE,0088,CINCO DE MAYO (AGUA BLANCA)
1,25,SINALOA,011,GUASAVE,0108,EL CUITABÓN
1,25,SINALOA,011,GUASAVE,0191,LAS PARRITAS
1,25,SINALOA,011,GUASAVE,0284,UTATAVE (MAUTILLOS)
1,25,SINALOA,011,GUASAVE,0300,EL HUITUSSI Y ANEXOS (EL HUITUSSITO)
1,25,SINALOA,011,GUASAVE,0434,EL CAMPESINO
1,25,SINALOA,011,GUASAVE,0520,EJIDO FIGUEROA
1,25,SINALOA,011,GUASAVE,0759,SAN JOSÉ DE GUAYPARIME
1,25,SINALOA,017,SINALOA,0595,GABRIEL LEYVA VELÁZQUEZ
1,25,SINALOA,018,NAVOLATO,0008,LOS ARREDONDO (LOS ARREDONDO DE SAN PEDRO)
1,25,SINALOA,018,NAVOLATO,0017,BARIOMETO
1,25,SINALOA,018,NAVOLATO,0019,EL BATALLÓN
1,25,SINALOA,018,NAVOLATO,0071,LO DE SAUCEDA
1,25,SINALOA,018,NAVOLATO,0107,SANTA FE
1,25,SINALOA,018,NAVOLATO,0186,LA BEBELAMA DE SAN PEDRO
1,25,SINALOA,018,NAVOLATO,0230,COFRADÍA DE SAN PEDRO (COFRADÍA DE LA ESTANCIA)
1,25,SINALOA,018,NAVOLATO,0364,LA SINALOA
1,26,SONORA,009,BACANORA,0001,BACANORA
1,26,SONORA,011,BACOACHI,0001,BACOACHI
1,26,SONORA,013,BANÁMICHI,0001,BANÁMICHI
1,26,SONORA,014,BAVIÁCORA,0001,BAVIÁCORA
1,26,SONORA,023,CUMPAS,0012,LOS HOYOS
1,26,SONORA,026,ETCHOJOA,0012,BASCONCOBE
1,26,SONORA,026,ETCHOJOA,0019,BUAYSIACOBE
1,26,SONORA,026,ETCHOJOA,0067,SAHUARAL
1,26,SONORA,027,FRONTERAS,0045,ESQUEDA
1,26,SONORA,033,HUATABAMPO,0054,LOMA DE ETCHOROPO
1,26,SONORA,033,HUATABAMPO,0094,LA UNIÓN
1,26,SONORA,037,MAZATÁN,0001,MAZATÁN
1,26,SONORA,045,OPODEPE,0068,QUEROBABI
1,26,SONORA,047,PITIQUITO,0001,PITIQUITO
1,26,SONORA,055,SAN LUIS RÍO COLORADO,0017,INGENIERO LUIS B. SÁNCHEZ
1,26,SONORA,062,SUAQUI GRANDE,0001,SUAQUI GRANDE
1,26,SONORA,066,URES,0076,SAN PEDRO DE URES (SAN PEDRO)
1,26,SONORA,071,BENITO JUÁREZ,0104,JECOPACO
1,26,SONORA,071,BENITO JUÁREZ,0139,PAREDÓN COLORADO (PAREDÓN VIEJO)
1,27,TABASCO,002,CÁRDENAS,0003,POBLADO C-11 JOSÉ MARÍA MORELOS Y PAVÓN
1,27,TABASCO,002,CÁRDENAS,0073,POBLADO C-27 INGENIERO EDUARDO CHÁVEZ RAMÍREZ
1,27,TABASCO,004,CENTRO,0111,IXTACOMITÁN 1RA. SECCIÓN
1,27,TABASCO,004,CENTRO,0146,GUAPINOL
1,27,TABASCO,004,CENTRO,0206,LA LIMA
1,27,TABASCO,004,CENTRO,0251,FRACCIONAMIENTO OCUILTZAPOTLÁN DOS
1,27,TABASCO,005,COMALCALCO,0016,COCOHITAL
1,27,TABASCO,006,CUNDUACÁN,0028,HUIMANGO
1,27,TABASCO,010,JALPA DE MÉNDEZ,0003,AYAPA
1,27,TABASCO,013,NACAJUCA,0016,LIBERTAD
1,27,TABASCO,014,PARAÍSO,0010,LAS FLORES 2DA. SECCIÓN
1,28,TAMAULIPAS,011,GÓMEZ FARÍAS,0036,GÓMEZ FARÍAS
1,28,TAMAULIPAS,015,GUSTAVO DÍAZ ORDAZ,0016,VALADECES
1,28,TAMAULIPAS,022,MATAMOROS,0104,EL CONTROL
1,28,TAMAULIPAS,031,PALMILLAS,0001,PALMILLAS
1,28,TAMAULIPAS,034,SAN CARLOS,0001,SAN CARLOS
1,28,TAMAULIPAS,035,SAN FERNANDO,0542,CARBONERAS (LA CARBONERA)
1,29,TLAXCALA,033,TLAXCALA,0009,SAN BUENAVENTURA ATEMPAN
1,29,TLAXCALA,038,TZOMPANTEPEC,0004,SAN JUAN QUETZALCOAPAN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,012,AMATITLÁN,0001,AMATITLÁN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,020,ATLAHUILCO,0001,ATLAHUILCO
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,041,COETZALA,0001,COETZALA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,048,COSOLEACAQUE,0141,HERMENEGILDO J. ALDANA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,049,COTAXTLA,0020,LA CAPILLA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,076,ILAMATLÁN,0001,ILAMATLÁN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,087,XALAPA,0087,LOMAS VERDES
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,087,XALAPA,0135,FRACCIONAMIENTO LAS FUENTES
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,096,LANDERO Y COSS,0001,LANDERO Y COSS
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,105,MEDELLÍN,0001,MEDELLÍN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,107,LAS MINAS,0001,LAS MINAS
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,MINATITLÁN,0062,MAPACHAPA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,110,MIXTLA DE ALTAMIRANO,0001,MIXTLA DE ALTAMIRANO
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,111,MOLOACÁN,0001,MOLOACÁN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,113,NARANJAL,0001,NARANJAL
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,0028,ARROYO DEL MAÍZ UNO
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,146,SOCHIAPA,0001,SOCHIAPA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,147,SOLEDAD ATZOMPA,0005,ATZOMPA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,149,SOTEAPAN,0005,BUENA VISTA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,149,SOTEAPAN,0022,OCOZOTEPEC
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,158,TECOLUTLA,0005,CASITAS
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,165,TEPATLAXCO,0001,TEPATLAXCO
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,166,TEPETLÁN,0001,TEPETLÁN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,170,TEXCATEPEC,0001,TEXCATEPEC
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,177,TLACOLULAN,0001,TLACOLULAN
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,184,TLAQUILPA,0001,TLAQUILPA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,0222,FRACCIONAMIENTO COSTA DORADA
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,0223,FRACCIONAMIENTO EL CAMPANARIO
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,0230,LOMAS DE RÍO MEDIO CUATRO
1,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,0231,LOS TORRENTES
1,31,YUCATÁN       ,017,CHANKOM,0001,CHANKOM
1,32,ZACATECAS,003,ATOLINGA,0001,ATOLINGA
1,32,ZACATECAS,015,EL PLATEADO DE JOAQUÍN AMARO,0001,EL PLATEADO DE JOAQUÍN AMARO
1,32,ZACATECAS,037,PÁNUCO,0001,PÁNUCO
1,32,ZACATECAS,041,EL SALVADOR,0001,EL SALVADOR
1,32,ZACATECAS,043,SUSTICACÁN,0001,SUSTICACÁN
1,32,ZACATECAS,050,VETAGRANDE,0001,VETAGRANDE
1,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad
2,01,AGUASCALIENTES,001,AGUASCALIENTES,0293,NORIAS DE OJOCALIENTE
2,01,AGUASCALIENTES,005,JESÚS MARÍA,0111,LOS VÁZQUEZ
2,02,BAJA CALIFORNIA,001,ENSENADA,0060,CAMALÚ
2,02,BAJA CALIFORNIA,001,ENSENADA,0268,VICENTE GUERRERO
2,02,BAJA CALIFORNIA,001,ENSENADA,0783,SANTA FE
2,02,BAJA CALIFORNIA,001,ENSENADA,0857,SAN QUINTÍN
2,02,BAJA CALIFORNIA,002,MEXICALI,0225,MICHOACÁN DE OCAMPO
2,02,BAJA CALIFORNIA,002,MEXICALI,0237,NUEVO LEÓN
2,02,BAJA CALIFORNIA,004,TIJUANA,0381,LAS DELICIAS
2,02,BAJA CALIFORNIA,004,TIJUANA,1615,EL NIÑO
2,02,BAJA CALIFORNIA,004,TIJUANA,1781,VILLA DEL PRADO 2DA SECCIÓN
2,02,BAJA CALIFORNIA,004,TIJUANA,1881,LOS VALLES
2,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO
2,03,BAJA CALIFORNIA SUR,002,MULEGÉ,0097,HEROICA MULEGÉ
2,03,BAJA CALIFORNIA SUR,003,LA PAZ,0003,TODOS SANTOS
2,03,BAJA CALIFORNIA SUR,008,LOS CABOS,0304,LAS VEREDAS
2,04,CAMPECHE,003,CARMEN,0101,SAN ANTONIO CÁRDENAS
2,04,CAMPECHE,009,ESCÁRCEGA,0002,DIVISIÓN DEL NORTE
2,05,COAHUILA DE ZARAGOZA,014,JIMÉNEZ,0020,SAN CARLOS
2,05,COAHUILA DE ZARAGOZA,020,MÚZQUIZ,0070,MINAS DE BARROTERÁN
2,05,COAHUILA DE ZARAGOZA,023,OCAMPO,0001,OCAMPO
2,05,COAHUILA DE ZARAGOZA,023,OCAMPO,0453,LAGUNA DEL REY (QUÍMICAS DEL REY)
2,05,COAHUILA DE ZARAGOZA,028,SABINAS,0003,CLOETE
2,05,COAHUILA DE ZARAGOZA,034,SIERRA MOJADA,0025,HÉRCULES
2,05,COAHUILA DE ZARAGOZA,038,ZARAGOZA,0001,ZARAGOZA
2,06,COLIMA,006,IXTLAHUACÁN,0001,IXTLAHUACÁN
2,07,CHIAPAS,011,BELLA VISTA,0001,BELLA VISTA
2,07,CHIAPAS,015,CACAHOATÁN,0052,UNIÓN ROJA
2,07,CHIAPAS,025,CHAPULTENANGO,0001,CHAPULTENANGO
2,07,CHIAPAS,030,CHICOMUSELO,0042,PABLO L. SIDAR
2,07,CHIAPAS,036,LA GRANDEZA,0001,LA GRANDEZA
2,07,CHIAPAS,038,HUIXTÁN,0001,HUIXTÁN
2,07,CHIAPAS,045,IXTAPANGAJOYA,0001,IXTAPANGAJOYA
2,07,CHIAPAS,046,JIQUIPILAS,0103,TIERRA Y LIBERTAD
2,07,CHIAPAS,059,OCOSINGO,0002,ABASOLO
2,07,CHIAPAS,082,SITALÁ,0001,SITALÁ
2,07,CHIAPAS,089,TAPACHULA,1025,LOS CAFETALES
2,07,CHIAPAS,090,TAPALAPA,0001,TAPALAPA
2,07,CHIAPAS,096,TILA,0055,PETALCINGO
2,07,CHIAPAS,097,TONALÁ,0002,PUERTO ARISTA
2,07,CHIAPAS,099,LA TRINITARIA,0073,LA ESPERANZA
2,07,CHIAPAS,100,TUMBALÁ,0001,TUMBALÁ
2,07,CHIAPAS,111,ZINACANTÁN,0010,NAVENCHAUC
2,08,CHIHUAHUA,001,AHUMADA,0001,MIGUEL AHUMADA
2,08,CHIHUAHUA,004,AQUILES SERDÁN,0001,SANTA EULALIA
2,08,CHIHUAHUA,005,ASCENSIÓN,0068,PUERTO PALOMAS DE VILLA
2,08,CHIHUAHUA,006,BACHÍNIVA,0001,BACHÍNIVA
2,08,CHIHUAHUA,010,BUENAVENTURA,0005,EJIDO BENITO JUÁREZ
2,08,CHIHUAHUA,010,BUENAVENTURA,0082,CONSTITUCIÓN
2,08,CHIHUAHUA,012,CARICHÍ,0001,CARICHÍ
2,08,CHIHUAHUA,014,CORONADO,0001,JOSÉ ESTEBAN CORONADO
2,08,CHIHUAHUA,016,LA CRUZ,0001,LA CRUZ
2,08,CHIHUAHUA,020,CHÍNIPAS,0001,CHÍNIPAS DE ALMADA
2,08,CHIHUAHUA,021,DELICIAS,0083,MIGUEL HIDALGO
2,08,CHIHUAHUA,021,DELICIAS,0858,COLONIA REVOLUCIÓN
2,08,CHIHUAHUA,024,SANTA ISABEL,0001,SANTA ISABEL
2,08,CHIHUAHUA,025,GÓMEZ FARÍAS,0001,VALENTÍN GÓMEZ FARÍAS
2,08,CHIHUAHUA,029,GUADALUPE Y CALVO,0015,BABORIGAME
2,08,CHIHUAHUA,034,IGNACIO ZARAGOZA,0001,IGNACIO ZARAGOZA
2,08,CHIHUAHUA,035,JANOS,0001,JANOS
2,08,CHIHUAHUA,037,JUÁREZ,0635,SAN ISIDRO (RÍO GRANDE)
2,08,CHIHUAHUA,038,JULIMES,0001,JULIMES
2,08,CHIHUAHUA,040,MADERA,0113,EL LARGO
2,08,CHIHUAHUA,043,MATACHÍ,0001,MATACHÍ
2,08,CHIHUAHUA,044,MATAMOROS,0001,MARIANO MATAMOROS
2,08,CHIHUAHUA,048,NAMIQUIPA,0065,SANTA ANA
2,08,CHIHUAHUA,049,NONOAVA,0001,NONOAVA
2,08,CHIHUAHUA,054,RIVA PALACIO,0001,SAN ANDRÉS
2,08,CHIHUAHUA,055,ROSALES,0011,CONGREGACIÓN ORTÍZ
2,08,CHIHUAHUA,062,SAUCILLO,0041,LAS VARAS
2,08,CHIHUAHUA,063,TEMÓSACHIC,0001,TEMÓSACHIC
2,08,CHIHUAHUA,066,URUACHI,0001,URUACHI
2,09,DISTRITO FEDERAL,012,TLALPAN,0135,LOMAS DE TEPEMECATL
2,10,DURANGO,002,CANELAS,0001,CANELAS
2,10,DURANGO,005,DURANGO,0150,CINCO DE MAYO
2,10,DURANGO,006,GENERAL SIMÓN BOLÍVAR,0001,GENERAL SIMÓN BOLÍVAR
2,10,DURANGO,007,GÓMEZ PALACIO,0115,PASTOR ROUAIX
2,10,DURANGO,008,GUADALUPE VICTORIA,0008,IGNACIO ALLENDE
2,10,DURANGO,008,GUADALUPE VICTORIA,0009,IGNACIO RAMÍREZ
2,10,DURANGO,012,LERDO,0018,EL HUARACHE (EL GUARACHE)
2,10,DURANGO,017,OCAMPO,0001,VILLA OCAMPO
2,10,DURANGO,023,PUEBLO NUEVO,0024,LA CIUDAD
2,10,DURANGO,027,SAN JUAN DE GUADALUPE,0001,SAN JUAN DE GUADALUPE
2,10,DURANGO,037,TOPIA,0001,TOPIA
2,11,GUANAJUATO,003,SAN MIGUEL DE ALLENDE,0591,COLONIA SAN LUIS REY
2,11,GUANAJUATO,005,APASEO EL GRANDE,0008,EL CASTILLO
2,11,GUANAJUATO,007,CELAYA,0174,SANTA MARÍA DEL REFUGIO
2,11,GUANAJUATO,011,CORTAZAR,0016,COLONIA LA FORTALEZA
2,11,GUANAJUATO,011,CORTAZAR,0054,TIERRA FRÍA
2,11,GUANAJUATO,017,IRAPUATO,0081,CUARTA BRIGADA
2,11,GUANAJUATO,017,IRAPUATO,0138,SAN CRISTÓBAL
2,11,GUANAJUATO,020,LEÓN,0464,ÁLVARO OBREGÓN (SANTA ANA DEL CONDE)
2,11,GUANAJUATO,020,LEÓN,0786,RIZOS DE LA JOYA (RIZOS DEL SAUCILLO)
2,11,GUANAJUATO,025,PURÍSIMA DEL RINCÓN,0026,POTRERILLOS (GUANAJAL)
2,11,GUANAJUATO,028,SALVATIERRA,0013,CUPAREO
2,11,GUANAJUATO,030,SAN FELIPE,0120,LAGUNA DE GUADALUPE
2,11,GUANAJUATO,030,SAN FELIPE,0141,FÁBRICA DE MELCHOR
2,11,GUANAJUATO,031,SAN FRANCISCO DEL RINCÓN,0074,SAN ROQUE DE MONTES
2,11,GUANAJUATO,032,SAN JOSÉ ITURBIDE,0042,EL GUAJOLOTE
2,11,GUANAJUATO,033,SAN LUIS DE LA PAZ,0149,SAN PEDRO DE LOS POZOS (MINERAL DE POZOS)
2,11,GUANAJUATO,035,SANTA CRUZ DE JUVENTINO ROSAS,0047,POZOS
2,11,GUANAJUATO,037,SILAO DE LA VICTORIA,0024,COMANJILLA
2,11,GUANAJUATO,037,SILAO DE LA VICTORIA,0091,LOS RODRÍGUEZ
2,11,GUANAJUATO,042,VALLE DE SANTIAGO,0043,LAS JÍCAMAS
2,11,GUANAJUATO,042,VALLE DE SANTIAGO,0050,MAGDALENA DE ARACEO
2,11,GUANAJUATO,042,VALLE DE SANTIAGO,0086,RINCÓN DE PARANGUEO
2,11,GUANAJUATO,044,VILLAGRÁN,0268,FRACCIONAMIENTO REHILETE
2,11,GUANAJUATO,046,YURIRIA,0009,LA CALERA
2,12,GUERRERO,016,COAHUAYUTLA DE JOSÉ MARÍA IZAZAGA,0001,COAHUAYUTLA DE GUERRERO
2,12,GUERRERO,041,MALINALTEPEC,0001,MALINALTEPEC
2,12,GUERRERO,043,METLATÓNOC,0001,METLATÓNOC
2,12,GUERRERO,045,OLINALÁ,0015,TEMALACATZINGO
2,12,GUERRERO,046,OMETEPEC,0002,ACATEPEC
2,12,GUERRERO,063,TLACOAPA,0001,TLACOAPA
2,12,GUERRERO,066,TLAPA DE COMONFORT,0028,TOTOTEPEC (YOZONONI)
2,12,GUERRERO,074,ZITLALA,0010,POCHAHUIZCO
2,13,HIDALGO,001,ACATLÁN,0001,ACATLÁN
2,13,HIDALGO,002,ACAXOCHITLÁN,0016,TEPEPA (SANTIAGO TEPEPA)
2,13,HIDALGO,016,CUAUTEPEC DE HINOJOSA,0021,SANTA ELENA PALISECA
2,13,HIDALGO,024,HUASCA DE OCAMPO,0001,HUASCA DE OCAMPO
2,13,HIDALGO,026,HUAZALINGO,0001,HUAZALINGO
2,13,HIDALGO,034,LOLOTLA,0001,LOLOTLA
2,13,HIDALGO,051,MINERAL DE LA REFORMA,0004,CARBONERAS
2,13,HIDALGO,051,MINERAL DE LA REFORMA,0095,CIPRESES
2,13,HIDALGO,051,MINERAL DE LA REFORMA,0111,PRIVADAS BOSQUES DEL VENADO
2,13,HIDALGO,051,MINERAL DE LA REFORMA,0124,REAL DE ORIENTE
2,13,HIDALGO,051,MINERAL DE LA REFORMA,0136,SAN CRISTÓBAL CHACÓN
2,13,HIDALGO,051,MINERAL DE LA REFORMA,0143,UNIDAD HABITACIONAL CTM
2,13,HIDALGO,062,TEPEHUACÁN DE GUERRERO,0001,TEPEHUACÁN DE GUERRERO
2,13,HIDALGO,069,TIZAYUCA,0002,EL CARMEN
2,13,HIDALGO,071,TLAHUILTEPA,0001,TLAHUILTEPA
2,13,HIDALGO,077,TULANCINGO DE BRAVO,0108,RINCONES DE LA HACIENDA
2,14,JALISCO,006,AMECA,0011,EL CABEZÓN (EL LIMÓN)
2,14,JALISCO,009,EL ARENAL,0006,SANTA CRUZ DEL ASTILLERO
2,14,JALISCO,013,ATOTONILCO EL ALTO,0145,VISTAS DEL MAGUEY [FRACCIONAMIENTO]
2,14,JALISCO,018,LA BARCA,0027,PORTEZUELO
2,14,JALISCO,021,CASIMIRO CASTILLO,0015,PIEDRA PESADA
2,14,JALISCO,030,CHAPALA,0005,SAN ANTONIO TLAYACAPAN
2,14,JALISCO,034,EJUTLA,0001,EJUTLA
2,14,JALISCO,044,IXTLAHUACÁN DE LOS MEMBRILLOS,0005,LA CAPILLA DEL REFUGIO
2,14,JALISCO,052,JUCHITLÁN,0001,JUCHITLÁN
2,14,JALISCO,053,LAGOS DE MORENO,0927,CRISTEROS [FRACCIONAMIENTO]
2,14,JALISCO,056,SANTA MARÍA DEL ORO,0001,SANTA MARÍA DEL ORO
2,14,JALISCO,062,MIXTLÁN,0001,MIXTLÁN
2,14,JALISCO,076,SAN MARTÍN DE BOLAÑOS,0001,SAN MARTÍN DE BOLAÑOS
2,14,JALISCO,077,SAN MARTÍN HIDALGO,0005,EL CRUCERO DE SANTA MARÍA
2,14,JALISCO,077,SAN MARTÍN HIDALGO,0022,EL TEPEHUAJE DE MORELOS
2,14,JALISCO,086,TAPALPA,0019,JUANACATLÁN
2,14,JALISCO,089,TECHALUTA DE MONTENEGRO,0001,TECHALUTA DE MONTENEGRO
2,14,JALISCO,091,TEOCALTICHE,0071,MECHOACANEJO
2,14,JALISCO,098,SAN PEDRO TLAQUEPAQUE,0128,PASEO DEL PRADO
2,14,JALISCO,100,TOMATLÁN,0023,CAMPO ACOSTA
2,14,JALISCO,101,TONALÁ,0027,LA PUNTA
2,14,JALISCO,101,TONALÁ,0031,SAN FRANCISCO DE LA SOLEDAD (SAN FRANCISCO)
2,14,JALISCO,103,TONILA,0001,TONILA
2,14,JALISCO,104,TOTATICHE,0001,TOTATICHE
2,14,JALISCO,123,ZAPOTLÁN DEL REY,0001,ZAPOTLÁN DEL REY
2,14,JALISCO,123,ZAPOTLÁN DEL REY,0041,SANTIAGO TOTOLIMIXPAN (COLONIA LA GUADALUPANA)
2,14,JALISCO,124,ZAPOTLANEJO,0094,LA LAJA
2,15,MÉXICO                      ,005,ALMOLOYA DE JUÁREZ,0143,CONJUNTO HABITACIONAL ECOLÓGICO SUTEYM
2,15,MÉXICO                      ,005,ALMOLOYA DE JUÁREZ,0165,FRACCIONAMIENTO COLINAS DEL SOL
2,15,MÉXICO                      ,028,CHIAUTLA,0004,OCOPULCO
2,15,MÉXICO                      ,035,HUEHUETOCA,0013,SANTA MARÍA
2,15,MÉXICO                      ,037,HUIXQUILUCAN,0019,SAN CRISTÓBAL TEXCALUCAN
2,15,MÉXICO                      ,037,HUIXQUILUCAN,0024,SANTA CRUZ AYOTUZCO
2,15,MÉXICO                      ,037,HUIXQUILUCAN,0089,EL HIELO
2,15,MÉXICO                      ,045,JILOTEPEC,0009,COSCOMATE DEL PROGRESO
2,15,MÉXICO                      ,046,JILOTZINGO,0001,SANTA ANA JILOTZINGO
2,15,MÉXICO                      ,053,MELCHOR OCAMPO,0005,SAN FRANCISCO TENOPALCO
2,15,MÉXICO                      ,070,LA PAZ,0043,UNIDAD ACAQUILPAN
2,15,MÉXICO                      ,074,SAN FELIPE DEL PROGRESO,0097,SAN MIGUEL LA LABOR
